rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
100,src/array.rs,135,0,0,1,2,0.0,0.0,0.0,pub fn clear(&mut self) {
101,src/array.rs,136,0,0,1,2,0.0,0.0,0.0,self.values.clear()
102,src/array.rs,137,0,0,1,2,0.0,0.0,0.0,}
103,src/array.rs,141,0,0,1,2,0.0,0.0,0.0,"pub fn get(&self, index: usize) -> Option<&Value> {"
104,src/array.rs,142,0,0,1,2,0.0,0.0,0.0,self.values.get(index).and_then(Item::as_value)
105,src/array.rs,143,0,0,1,2,0.0,0.0,0.0,}
106,src/array.rs,147,0,0,1,2,0.0,0.0,0.0,"pub fn get_mut(&mut self, index: usize) -> Option<&mut Value> {"
107,src/array.rs,148,0,0,1,2,0.0,0.0,0.0,self.values.get_mut(index).and_then(Item::as_value_mut)
108,src/array.rs,149,0,0,1,2,0.0,0.0,0.0,}
109,src/array.rs,175,0,0,1,2,0.0,0.0,0.0,"pub fn push_formatted(&mut self, v: Value) {"
110,src/array.rs,176,0,0,1,2,0.0,0.0,0.0,self.values.push(Item::Value(v));
111,src/array.rs,177,0,0,1,2,0.0,0.0,0.0,}
112,src/array.rs,218,0,0,1,2,0.0,0.0,0.0,"pub fn insert_formatted(&mut self, index: usize, v: Value) {"
113,src/array.rs,219,0,0,1,2,0.0,0.0,0.0,"self.values.insert(index, Item::Value(v))"
114,src/array.rs,220,0,0,1,2,0.0,0.0,0.0,}
115,src/array.rs,264,0,0,1,2,0.0,0.0,0.0,"pub fn replace_formatted(&mut self, index: usize, v: Value) -> Value {"
116,src/array.rs,265,0,0,1,2,0.0,0.0,0.0,"match mem::replace(&mut self.values[index], Item::Value(v)) {"
117,src/array.rs,266,0,0,1,2,0.0,0.0,0.0,"Item::Value(old_value) => old_value,"
118,src/array.rs,267,0,0,1,2,0.0,0.0,0.0,"x => panic!(""non-value item {:?} in an array"", x),"
119,src/array.rs,269,0,0,1,2,0.0,0.0,0.0,}
120,src/array.rs,283,0,0,1,2,0.0,0.0,0.0,"pub fn remove(&mut self, index: usize) -> Value {"
121,src/array.rs,284,0,0,1,2,0.0,0.0,0.0,let removed = self.values.remove(index);
122,src/array.rs,285,0,0,1,2,0.0,0.0,0.0,match removed {
123,src/array.rs,286,0,0,1,2,0.0,0.0,0.0,"Item::Value(v) => v,"
124,src/array.rs,287,0,0,1,2,0.0,0.0,0.0,"x => panic!(""non-value item {:?} in an array"", x),"
125,src/array.rs,289,0,0,1,2,0.0,0.0,0.0,}
126,src/array.rs,308,0,0,1,2,0.0,0.0,0.0,"fn fmt(&self, f: &mut std::fmt::Formatter<'_>) -> std::fmt::Result {"
127,src/array.rs,309,0,0,1,2,0.0,0.0,0.0,"crate::encode::Encode::encode(self, f, ("""", """"))"
128,src/array.rs,310,0,0,1,2,0.0,0.0,0.0,}
129,src/array.rs,314,0,0,1,2,0.0,0.0,0.0,"fn extend<T: IntoIterator<Item = V>>(&mut self, iter: T) {"
130,src/array.rs,315,0,0,1,2,0.0,0.0,0.0,for value in iter {
131,src/array.rs,316,0,0,1,2,0.0,0.0,0.0,self.push_formatted(value.into());
132,src/array.rs,318,0,0,1,2,0.0,0.0,0.0,}
133,src/array.rs,338,0,0,1,2,0.0,0.0,0.0,fn into_iter(self) -> Self::IntoIter {
134,src/array.rs,339,0,0,1,2,0.0,0.0,0.0,Box::new(
135,src/array.rs,340,0,0,1,2,0.0,0.0,0.0,self.values
136,src/array.rs,341,0,0,1,2,0.0,0.0,0.0,.into_iter()
137,src/array.rs,342,0,0,1,2,0.0,0.0,0.0,.filter(|v| v.is_value())
138,src/array.rs,343,0,0,1,2,0.0,0.0,0.0,".map(|v| v.into_value().unwrap()),"
139,src/array.rs,345,0,0,1,2,0.0,0.0,0.0,}
140,src/array.rs,352,0,0,1,2,0.0,0.0,0.0,fn into_iter(self) -> Self::IntoIter {
141,src/array.rs,353,0,0,1,2,0.0,0.0,0.0,self.iter()
142,src/array.rs,354,0,0,1,2,0.0,0.0,0.0,}
143,src/array.rs,357,0,0,1,2,0.0,0.0,0.0,fn decorate_array(array: &mut Array) {
144,src/array.rs,358,0,0,1,2,0.0,0.0,0.0,"for (i, value) in array"
145,src/array.rs,361,0,0,1,2,0.0,0.0,0.0,.filter_map(Item::as_value_mut)
146,src/array.rs,362,0,0,1,2,0.0,0.0,0.0,.enumerate()
147,src/array.rs,365,0,0,1,2,0.0,0.0,0.0,if i == 0 {
148,src/array.rs,366,0,0,1,2,0.0,0.0,0.0,"value.decorate(DEFAULT_LEADING_VALUE_DECOR.0, DEFAULT_LEADING_VALUE_DECOR.1);"
149,src/array.rs,367,0,0,1,2,0.0,0.0,0.0,} else {
150,src/array.rs,368,0,0,1,2,0.0,0.0,0.0,"value.decorate(DEFAULT_VALUE_DECOR.0, DEFAULT_VALUE_DECOR.1);"
151,src/array.rs,372,0,0,1,2,0.0,0.0,0.0,array.set_trailing_comma(false);
152,src/array.rs,373,0,0,1,2,0.0,0.0,0.0,"array.set_trailing("""");"
153,src/array.rs,374,0,0,1,2,0.0,0.0,0.0,}
154,src/array_of_tables.rs,17,0,0,1,2,0.0,0.0,0.0,pub fn new() -> Self {
155,src/array_of_tables.rs,18,0,0,1,2,0.0,0.0,0.0,Default::default()
156,src/array_of_tables.rs,19,0,0,1,2,0.0,0.0,0.0,}
157,src/array_of_tables.rs,25,0,0,1,2,0.0,0.0,0.0,pub fn into_array(mut self) -> Array {
158,src/array_of_tables.rs,26,0,0,1,2,0.0,0.0,0.0,for value in self.values.iter_mut() {
159,src/array_of_tables.rs,29,0,0,1,2,0.0,0.0,0.0,let mut a = Array::with_vec(self.values);
160,src/array_of_tables.rs,30,0,0,1,2,0.0,0.0,0.0,a.fmt();
161,src/array_of_tables.rs,31,0,0,1,2,0.0,0.0,0.0,a
162,src/array_of_tables.rs,32,0,0,1,2,0.0,0.0,0.0,}
163,src/array_of_tables.rs,37,0,0,1,2,0.0,0.0,0.0,pub fn iter(&self) -> ArrayOfTablesIter<'_> {
164,src/array_of_tables.rs,38,0,0,1,2,0.0,0.0,0.0,Box::new(self.values.iter().filter_map(Item::as_table))
165,src/array_of_tables.rs,39,0,0,1,2,0.0,0.0,0.0,}
166,src/array_of_tables.rs,42,0,0,1,2,0.0,0.0,0.0,pub fn iter_mut(&mut self) -> ArrayOfTablesIterMut<'_> {
167,src/array_of_tables.rs,43,0,0,1,2,0.0,0.0,0.0,Box::new(self.values.iter_mut().filter_map(Item::as_table_mut))
168,src/array_of_tables.rs,44,0,0,1,2,0.0,0.0,0.0,}
169,src/array_of_tables.rs,48,0,0,1,2,0.0,0.0,0.0,pub fn len(&self) -> usize {
170,src/array_of_tables.rs,49,0,0,1,2,0.0,0.0,0.0,self.values.len()
171,src/array_of_tables.rs,50,0,0,1,2,0.0,0.0,0.0,}
172,src/array_of_tables.rs,53,0,0,1,2,0.0,0.0,0.0,pub fn is_empty(&self) -> bool {
173,src/array_of_tables.rs,54,0,0,1,2,0.0,0.0,0.0,self.len() == 0
174,src/array_of_tables.rs,55,0,0,1,2,0.0,0.0,0.0,}
175,src/array_of_tables.rs,58,0,0,1,2,0.0,0.0,0.0,pub fn clear(&mut self) {
176,src/array_of_tables.rs,59,0,0,1,2,0.0,0.0,0.0,self.values.clear()
177,src/array_of_tables.rs,60,0,0,1,2,0.0,0.0,0.0,}
178,src/array_of_tables.rs,63,0,0,1,2,0.0,0.0,0.0,"pub fn get(&self, index: usize) -> Option<&Table> {"
179,src/array_of_tables.rs,64,0,0,1,2,0.0,0.0,0.0,self.values.get(index).and_then(Item::as_table)
180,src/array_of_tables.rs,65,0,0,1,2,0.0,0.0,0.0,}
181,src/array_of_tables.rs,68,0,0,1,2,0.0,0.0,0.0,"pub fn get_mut(&mut self, index: usize) -> Option<&mut Table> {"
182,src/array_of_tables.rs,69,0,0,1,2,0.0,0.0,0.0,self.values.get_mut(index).and_then(Item::as_table_mut)
183,src/array_of_tables.rs,70,0,0,1,2,0.0,0.0,0.0,}
184,src/array_of_tables.rs,73,0,0,1,2,0.0,0.0,0.0,"pub fn push(&mut self, table: Table) {"
185,src/array_of_tables.rs,74,0,0,1,2,0.0,0.0,0.0,self.values.push(Item::Table(table));
186,src/array_of_tables.rs,75,0,0,1,2,0.0,0.0,0.0,}
187,src/array_of_tables.rs,78,0,0,1,2,0.0,0.0,0.0,"pub fn remove(&mut self, index: usize) {"
188,src/array_of_tables.rs,79,0,0,1,2,0.0,0.0,0.0,self.values.remove(index);
189,src/array_of_tables.rs,80,0,0,1,2,0.0,0.0,0.0,}
190,src/array_of_tables.rs,114,0,0,1,2,0.0,0.0,0.0,fn into_iter(self) -> Self::IntoIter {
191,src/array_of_tables.rs,115,0,0,1,2,0.0,0.0,0.0,Box::new(
192,src/array_of_tables.rs,116,0,0,1,2,0.0,0.0,0.0,self.values
193,src/array_of_tables.rs,117,0,0,1,2,0.0,0.0,0.0,.into_iter()
194,src/array_of_tables.rs,118,0,0,1,2,0.0,0.0,0.0,.filter(|v| v.is_table())
195,src/array_of_tables.rs,119,0,0,1,2,0.0,0.0,0.0,".map(|v| v.into_table().unwrap()),"
196,src/array_of_tables.rs,121,0,0,1,2,0.0,0.0,0.0,}
197,src/array_of_tables.rs,128,0,0,1,2,0.0,0.0,0.0,fn into_iter(self) -> Self::IntoIter {
198,src/array_of_tables.rs,129,0,0,1,2,0.0,0.0,0.0,self.iter()
199,src/array_of_tables.rs,130,0,0,1,2,0.0,0.0,0.0,}
200,src/array_of_tables.rs,134,0,0,1,2,0.0,0.0,0.0,"fn fmt(&self, f: &mut std::fmt::Formatter<'_>) -> std::fmt::Result {"
201,src/array_of_tables.rs,136,0,0,1,2,0.0,0.0,0.0,self.clone().into_array().fmt(f)
202,src/array_of_tables.rs,137,0,0,1,2,0.0,0.0,0.0,}
203,src/datetime.rs,124,0,0,1,2,0.0,0.0,0.0,fn from(d: Datetime) -> Self {
204,src/datetime.rs,125,0,0,1,2,0.0,0.0,0.0,Self {
205,src/datetime.rs,128,0,0,1,2,0.0,0.0,0.0,}
206,src/datetime.rs,134,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: DatetimeSerde) -> Result<Self, Self::Error> {"
207,src/datetime.rs,135,0,0,1,2,0.0,0.0,0.0,s.field.parse()
208,src/datetime.rs,136,0,0,1,2,0.0,0.0,0.0,}
209,src/datetime.rs,141,0,0,1,2,0.0,0.0,0.0,fn from(other: Date) -> Self {
210,src/datetime.rs,142,0,0,1,2,0.0,0.0,0.0,Datetime {
211,src/datetime.rs,143,0,0,1,2,0.0,0.0,0.0,"date: Some(other),"
212,src/datetime.rs,147,0,0,1,2,0.0,0.0,0.0,}
213,src/datetime.rs,151,0,0,1,2,0.0,0.0,0.0,fn from(other: Time) -> Self {
214,src/datetime.rs,152,0,0,1,2,0.0,0.0,0.0,Datetime {
215,src/datetime.rs,153,0,0,1,2,0.0,0.0,0.0,"date: None,"
216,src/datetime.rs,157,0,0,1,2,0.0,0.0,0.0,}
217,src/datetime.rs,164,0,0,1,2,0.0,0.0,0.0,"fn from_str(s: &str) -> Result<Self, Self::Err> {"
218,src/datetime.rs,168,0,0,1,2,0.0,0.0,0.0,let b = s.as_bytes();
219,src/datetime.rs,169,0,0,1,2,0.0,0.0,0.0,let result = parser::datetime::date_time().easy_parse(Stream::new(b));
220,src/datetime.rs,170,0,0,1,2,0.0,0.0,0.0,match result {
221,src/datetime.rs,171,0,0,1,2,0.0,0.0,0.0,"Ok((_, ref rest)) if !rest.input.is_empty() => Err(parser::TomlError::from_unparsed("
222,src/datetime.rs,172,0,0,1,2,0.0,0.0,0.0,(&rest.positioner
223,src/datetime.rs,173,0,0,1,2,0.0,0.0,0.0,"as &dyn Positioner<usize, Position = usize, Checkpoint = IndexPositioner>)"
224,src/datetime.rs,177,0,0,1,2,0.0,0.0,0.0,"Ok((dt, _)) => Ok(dt),"
225,src/datetime.rs,178,0,0,1,2,0.0,0.0,0.0,"Err(e) => Err(parser::TomlError::new(e, b)),"
226,src/datetime.rs,180,0,0,1,2,0.0,0.0,0.0,}
227,src/datetime.rs,186,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: &'a str) -> Result<Self, Self::Error> {"
228,src/datetime.rs,187,0,0,1,2,0.0,0.0,0.0,s.parse()
229,src/datetime.rs,188,0,0,1,2,0.0,0.0,0.0,}
230,src/datetime.rs,194,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: String) -> Result<Self, Self::Error> {"
231,src/datetime.rs,195,0,0,1,2,0.0,0.0,0.0,s.parse()
232,src/datetime.rs,196,0,0,1,2,0.0,0.0,0.0,}
233,src/datetime.rs,200,0,0,1,2,0.0,0.0,0.0,"fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {"
234,src/datetime.rs,201,0,0,1,2,0.0,0.0,0.0,if let Some(ref date) = self.date {
235,src/datetime.rs,202,0,0,1,2,0.0,0.0,0.0,"write!(f, ""{}"", date)?;"
236,src/datetime.rs,203,0,0,1,2,0.0,0.0,0.0,}
237,src/datetime.rs,204,0,0,1,2,0.0,0.0,0.0,if let Some(ref time) = self.time {
238,src/datetime.rs,205,0,0,1,2,0.0,0.0,0.0,if self.date.is_some() {
239,src/datetime.rs,206,0,0,1,2,0.0,0.0,0.0,"write!(f, ""T"")?;"
240,src/datetime.rs,207,0,0,1,2,0.0,0.0,0.0,}
241,src/datetime.rs,208,0,0,1,2,0.0,0.0,0.0,"write!(f, ""{}"", time)?;"
242,src/datetime.rs,209,0,0,1,2,0.0,0.0,0.0,}
243,src/datetime.rs,210,0,0,1,2,0.0,0.0,0.0,if let Some(ref offset) = self.offset {
244,src/datetime.rs,211,0,0,1,2,0.0,0.0,0.0,"write!(f, ""{}"", offset)?;"
245,src/datetime.rs,212,0,0,1,2,0.0,0.0,0.0,}
246,src/datetime.rs,213,0,0,1,2,0.0,0.0,0.0,Ok(())
247,src/datetime.rs,214,0,0,1,2,0.0,0.0,0.0,}
248,src/datetime.rs,245,0,0,1,2,0.0,0.0,0.0,"fn from_str(s: &str) -> Result<Self, Self::Err> {"
249,src/datetime.rs,249,0,0,1,2,0.0,0.0,0.0,let b = s.as_bytes();
250,src/datetime.rs,250,0,0,1,2,0.0,0.0,0.0,let result = parser::datetime::full_date().easy_parse(Stream::new(b));
251,src/datetime.rs,251,0,0,1,2,0.0,0.0,0.0,match result {
252,src/datetime.rs,252,0,0,1,2,0.0,0.0,0.0,"Ok((_, ref rest)) if !rest.input.is_empty() => Err(parser::TomlError::from_unparsed("
253,src/datetime.rs,253,0,0,1,2,0.0,0.0,0.0,(&rest.positioner
254,src/datetime.rs,254,0,0,1,2,0.0,0.0,0.0,"as &dyn Positioner<usize, Position = usize, Checkpoint = IndexPositioner>)"
255,src/datetime.rs,258,0,0,1,2,0.0,0.0,0.0,"Ok((dt, _)) => Ok(dt),"
256,src/datetime.rs,259,0,0,1,2,0.0,0.0,0.0,"Err(e) => Err(parser::TomlError::new(e, b)),"
257,src/datetime.rs,261,0,0,1,2,0.0,0.0,0.0,}
258,src/datetime.rs,267,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: &'a str) -> Result<Self, Self::Error> {"
259,src/datetime.rs,268,0,0,1,2,0.0,0.0,0.0,s.parse()
260,src/datetime.rs,269,0,0,1,2,0.0,0.0,0.0,}
261,src/datetime.rs,275,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: String) -> Result<Self, Self::Error> {"
262,src/datetime.rs,276,0,0,1,2,0.0,0.0,0.0,s.parse()
263,src/datetime.rs,277,0,0,1,2,0.0,0.0,0.0,}
264,src/datetime.rs,281,0,0,1,2,0.0,0.0,0.0,"fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {"
265,src/datetime.rs,282,0,0,1,2,0.0,0.0,0.0,"write!(f, ""{:04}-{:02}-{:02}"", self.year, self.month, self.day)"
266,src/datetime.rs,283,0,0,1,2,0.0,0.0,0.0,}
267,src/datetime.rs,322,0,0,1,2,0.0,0.0,0.0,"fn from_str(s: &str) -> Result<Self, Self::Err> {"
268,src/datetime.rs,326,0,0,1,2,0.0,0.0,0.0,let b = s.as_bytes();
269,src/datetime.rs,327,0,0,1,2,0.0,0.0,0.0,let result = parser::datetime::partial_time().easy_parse(Stream::new(b));
270,src/datetime.rs,328,0,0,1,2,0.0,0.0,0.0,match result {
271,src/datetime.rs,329,0,0,1,2,0.0,0.0,0.0,"Ok((_, ref rest)) if !rest.input.is_empty() => Err(parser::TomlError::from_unparsed("
272,src/datetime.rs,330,0,0,1,2,0.0,0.0,0.0,(&rest.positioner
273,src/datetime.rs,331,0,0,1,2,0.0,0.0,0.0,"as &dyn Positioner<usize, Position = usize, Checkpoint = IndexPositioner>)"
274,src/datetime.rs,335,0,0,1,2,0.0,0.0,0.0,"Ok((dt, _)) => Ok(dt),"
275,src/datetime.rs,336,0,0,1,2,0.0,0.0,0.0,"Err(e) => Err(parser::TomlError::new(e, b)),"
276,src/datetime.rs,338,0,0,1,2,0.0,0.0,0.0,}
277,src/datetime.rs,344,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: &'a str) -> Result<Self, Self::Error> {"
278,src/datetime.rs,345,0,0,1,2,0.0,0.0,0.0,s.parse()
279,src/datetime.rs,346,0,0,1,2,0.0,0.0,0.0,}
280,src/datetime.rs,352,0,0,1,2,0.0,0.0,0.0,"fn try_from(s: String) -> Result<Self, Self::Error> {"
281,src/datetime.rs,353,0,0,1,2,0.0,0.0,0.0,s.parse()
282,src/datetime.rs,354,0,0,1,2,0.0,0.0,0.0,}
283,src/datetime.rs,358,0,0,1,2,0.0,0.0,0.0,"fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {"
284,src/datetime.rs,359,0,0,1,2,0.0,0.0,0.0,"write!(f, ""{:02}:{:02}:{:02}"", self.hour, self.minute, self.second)?;"
285,src/datetime.rs,360,0,0,1,2,0.0,0.0,0.0,if self.nanosecond != 0 {
286,src/datetime.rs,361,0,0,1,2,0.0,0.0,0.0,"let s = format!(""{:09}"", self.nanosecond);"
287,src/datetime.rs,362,0,0,1,2,0.0,0.0,0.0,"write!(f, "".{}"", s.trim_end_matches('0'))?;"
288,src/datetime.rs,363,0,0,1,2,0.0,0.0,0.0,}
